mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_bootstrap,param_class_weight,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators,param_random_state,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
2.775819444656372,0.38913717150729626,0.8462400913238526,0.40352222708923674,True,,20,sqrt,1,2,400,42,"{'bootstrap': True, 'class_weight': None, 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 400, 'random_state': 42}",0.6705882352941176,0.6199575371549894,0.6365503080082136,0.6507936507936508,0.6118143459915611,0.6379408154485064,0.021161160716715352,95
1.7549057006835938,0.19655029066273805,0.6257686614990234,0.16217201951538487,True,,20,sqrt,1,5,200,42,"{'bootstrap': True, 'class_weight': None, 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 200, 'random_state': 42}",0.6587771203155819,0.6231578947368421,0.6283367556468172,0.6601178781925344,0.6260504201680672,0.6392880138119685,0.016547224568975654,94
3.120722007751465,0.21851173024356746,0.7899229526519775,0.39850919325410317,True,,20,sqrt,1,5,400,42,"{'bootstrap': True, 'class_weight': None, 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 400, 'random_state': 42}",0.669260700389105,0.6302521008403361,0.6283367556468172,0.650887573964497,0.6329113924050633,0.6423297046491637,0.01567731737151294,93
1.703812837600708,0.1890377660146581,0.675290298461914,0.43977363575081607,True,,20,sqrt,2,2,200,42,"{'bootstrap': True, 'class_weight': None, 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 200, 'random_state': 42}",0.6600790513833992,0.6183368869936035,0.6278586278586279,0.6481113320079522,0.6092436974789915,0.6327259191445149,0.018799224863311374,102
2.828360605239868,0.15861530544651187,0.5007433414459228,0.07331178467817995,True,,20,sqrt,2,2,400,42,"{'bootstrap': True, 'class_weight': None, 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 400, 'random_state': 42}",0.6521739130434783,0.6137339055793991,0.6365503080082136,0.656,0.6192468619246861,0.6355409977111555,0.01695459514499667,98
1.9585166454315186,0.09728616946380898,0.503889513015747,0.10270947330538362,True,,20,sqrt,2,5,200,42,"{'bootstrap': True, 'class_weight': None, 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 200, 'random_state': 42}",0.6600397614314115,0.6064516129032258,0.6296296296296297,0.6495049504950495,0.6114649681528662,0.6314181845224366,0.020837395416016334,104
3.159051275253296,0.2974624583136274,0.7328577995300293,0.16488399785427835,True,,20,sqrt,2,5,400,42,"{'bootstrap': True, 'class_weight': None, 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 400, 'random_state': 42}",0.6600790513833992,0.6242038216560509,0.6237006237006237,0.649402390438247,0.6092436974789915,0.6333259169314626,0.01860105044973553,100
1.6684185981750488,0.055612292216007296,0.29337639808654786,0.047186671150154826,True,,20,log2,1,2,200,42,"{'bootstrap': True, 'class_weight': None, 'max_depth': 20, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 200, 'random_state': 42}",0.6504065040650406,0.6060606060606061,0.6118143459915611,0.6305220883534136,0.591792656587473,0.6181192402116189,0.02036933677468233,117
3.065856122970581,0.29579240127330086,0.6462733268737793,0.18064138342667116,True,,20,log2,1,2,400,42,"{'bootstrap': True, 'class_weight': None, 'max_depth': 20, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 400, 'random_state': 42}",0.6517311608961304,0.6043478260869565,0.6304801670146137,0.6222222222222222,0.5974025974025974,0.621236794724504,0.019337133140544402,114
1.5767335891723633,0.29774089316430513,0.4532219409942627,0.22048532459676717,True,,20,log2,1,5,200,42,"{'bootstrap': True, 'class_weight': None, 'max_depth': 20, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 200, 'random_state': 42}",0.625,0.5951859956236324,0.6276150627615062,0.6613226452905812,0.6064516129032258,0.6231150633157891,0.022544736429953763,111
3.0163479328155516,0.2248361030640355,0.49534783363342283,0.12341938752103779,True,,20,log2,1,5,400,42,"{'bootstrap': True, 'class_weight': None, 'max_depth': 20, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 400, 'random_state': 42}",0.6303030303030303,0.5859030837004405,0.6121593291404612,0.6518218623481782,0.6077586206896551,0.6175891852363531,0.02219752421192505,118
1.8614893913269044,0.11148307060738918,0.31148691177368165,0.12422163626461166,True,,20,log2,2,2,200,42,"{'bootstrap': True, 'class_weight': None, 'max_depth': 20, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 200, 'random_state': 42}",0.6422764227642277,0.584070796460177,0.5951859956236324,0.6514522821576764,0.5827814569536424,0.6111533907918711,0.029617680592443213,126
2.7235538959503174,0.0911742895101638,0.8702512741088867,0.13028929432956282,True,,20,log2,2,2,400,42,"{'bootstrap': True, 'class_weight': None, 'max_depth': 20, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 400, 'random_state': 42}",0.6352459016393442,0.58719646799117,0.6060606060606061,0.643298969072165,0.5859030837004405,0.611541005692745,0.023876702745406552,125
1.6126587867736817,0.15941510919323312,0.5759172439575195,0.25690303657142805,True,,20,log2,2,5,200,42,"{'bootstrap': True, 'class_weight': None, 'max_depth': 20, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 200, 'random_state': 42}",0.6460905349794238,0.5964912280701754,0.6226012793176973,0.648870636550308,0.589010989010989,0.6206129335857187,0.024625592566451013,115
3.1108869075775147,0.4497313534194822,3.7692754745483397,0.1464814450558311,True,,20,log2,2,5,400,42,"{'bootstrap': True, 'class_weight': None, 'max_depth': 20, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 400, 'random_state': 42}",0.6503067484662577,0.58719646799117,0.6153846153846154,0.6460905349794238,0.58719646799117,0.6172349669625274,0.027329226770161554,120
4.103122520446777,0.6894621860671,4.010034418106079,0.08195912691238802,True,,20,,1,2,200,42,"{'bootstrap': True, 'class_weight': None, 'max_depth': 20, 'max_features': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 200, 'random_state': 42}",0.6776556776556777,0.65748031496063,0.6728624535315985,0.6556169429097606,0.6365422396856582,0.6600315257486649,0.014511975855055825,71
10.361566019058227,1.7441692588649111,4.966324234008789,0.17901618768832603,True,,20,,1,2,400,42,"{'bootstrap': True, 'class_weight': None, 'max_depth': 20, 'max_features': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 400, 'random_state': 42}",0.6813186813186813,0.649402390438247,0.6654275092936803,0.6556776556776557,0.626984126984127,0.6557620727424782,0.017973223155376243,87
