mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_class_weight,param_penalty,param_solver,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.033817386627197264,0.0033117142997837186,0.0033030986785888674,0.0008148710139813617,0.1,,l1,liblinear,"{'C': 0.1, 'class_weight': None, 'penalty': 'l1', 'solver': 'liblinear'}",0.5308924485125858,0.5161290322580645,0.540045766590389,0.541019955654102,0.4275184275184275,0.5111211261067138,0.042745690684220225,40
0.895276689529419,0.06905899882031412,0.003100681304931641,0.0002218461190291446,0.1,,l1,saga,"{'C': 0.1, 'class_weight': None, 'penalty': 'l1', 'solver': 'saga'}",0.5388127853881278,0.5173210161662818,0.5379310344827586,0.5398230088495575,0.4400977995110024,0.5147971288795457,0.03827423109460532,37
0.02652287483215332,0.0020750452162214108,0.0030025959014892576,0.0005514806219891626,0.1,,l2,liblinear,"{'C': 0.1, 'class_weight': None, 'penalty': 'l2', 'solver': 'liblinear'}",0.5227272727272727,0.518348623853211,0.5388127853881278,0.5300668151447662,0.4578313253012048,0.5135573644829166,0.02871526796914996,39
0.930835485458374,0.06417617265018598,0.0026936054229736326,0.0003923639829839434,0.1,,l2,saga,"{'C': 0.1, 'class_weight': None, 'penalty': 'l2', 'solver': 'saga'}",0.5205479452054794,0.518348623853211,0.5354691075514875,0.534521158129176,0.46153846153846156,0.5140850592555631,0.02718824550506101,38
0.030701160430908203,0.004414211925252082,0.002505207061767578,0.0004431754562197489,0.1,balanced,l1,liblinear,"{'C': 0.1, 'class_weight': 'balanced', 'penalty': 'l1', 'solver': 'liblinear'}",0.6317241379310344,0.6231003039513677,0.65,0.6365007541478129,0.640117994100295,0.636288638026102,0.0089160218164378,4
0.6629561901092529,0.0989468566862373,0.0029941082000732424,0.0005621884291753851,0.1,balanced,l1,saga,"{'C': 0.1, 'class_weight': 'balanced', 'penalty': 'l1', 'solver': 'saga'}",0.6256830601092896,0.6170212765957447,0.6508172362555721,0.6385542168674698,0.640117994100295,0.6344387567856742,0.011810810119225013,5
0.0279752254486084,0.0010489629759257396,0.0029994487762451173,0.0006326362415526068,0.1,balanced,l2,liblinear,"{'C': 0.1, 'class_weight': 'balanced', 'penalty': 'l2', 'solver': 'liblinear'}",0.6243243243243243,0.611764705882353,0.6298984034833092,0.6284875183553598,0.6317321688500728,0.6252414241790838,0.007166831353091083,9
0.8813208103179931,0.04724067824845055,0.003104114532470703,0.0003771501475251384,0.1,balanced,l2,saga,"{'C': 0.1, 'class_weight': 'balanced', 'penalty': 'l2', 'solver': 'saga'}",0.6243243243243243,0.6099706744868035,0.6269956458635704,0.6294117647058823,0.6289855072463768,0.6239375833253915,0.007211436130087592,10
0.04222970008850098,0.007426029334315687,0.003003501892089844,0.00031651908925046343,1.0,,l1,liblinear,"{'C': 1.0, 'class_weight': None, 'penalty': 'l1', 'solver': 'liblinear'}",0.5272727272727272,0.5251141552511416,0.540045766590389,0.5353982300884956,0.4677804295942721,0.5191222617594051,0.02623363034440572,36
8.858980751037597,1.8526675423530268,0.0034793853759765626,0.0004482698572176646,1.0,,l1,saga,"{'C': 1.0, 'class_weight': None, 'penalty': 'l1', 'solver': 'saga'}",0.5239179954441914,0.5251141552511416,0.54337899543379,0.5418502202643172,0.4688995215311005,0.5206321775849082,0.02711005526583078,31
0.03219351768493652,0.0020627298919387175,0.002807474136352539,0.0003940358679503437,1.0,,l2,liblinear,"{'C': 1.0, 'class_weight': None, 'penalty': 'l2', 'solver': 'liblinear'}",0.5272727272727272,0.5205479452054794,0.5454545454545454,0.5462555066079295,0.4677804295942721,0.5214622308269907,0.02865892969344806,25
4.865625476837158,0.30117054598730436,0.0030004501342773436,0.00032048297414314226,1.0,,l2,saga,"{'C': 1.0, 'class_weight': None, 'penalty': 'l2', 'solver': 'saga'}",0.5239179954441914,0.5217391304347826,0.5454545454545454,0.543046357615894,0.4688995215311005,0.5206115100961027,0.027592871990386836,32
0.05119767189025879,0.01168058641472712,0.0030094146728515624,0.00045394235293583733,1.0,balanced,l1,liblinear,"{'C': 1.0, 'class_weight': 'balanced', 'penalty': 'l1', 'solver': 'liblinear'}",0.6234817813765182,0.5942028985507246,0.6233766233766234,0.6169590643274854,0.6302158273381295,0.6176472389938962,0.012449480522280993,11
7.437450885772705,0.989281643359421,0.003019905090332031,0.0003065042192334387,1.0,balanced,l1,saga,"{'C': 1.0, 'class_weight': 'balanced', 'penalty': 'l1', 'solver': 'saga'}",0.6243243243243243,0.5933429811866859,0.6204906204906205,0.6169590643274854,0.6311239193083573,0.6172481819274946,0.01284261264979616,12
0.04122476577758789,0.0024952128590305365,0.0033000946044921876,0.0005966597758447495,1.0,balanced,l2,liblinear,"{'C': 1.0, 'class_weight': 'balanced', 'penalty': 'l2', 'solver': 'liblinear'}",0.6207827260458839,0.5887445887445888,0.6253602305475504,0.6200873362445415,0.6248216833095578,0.6159593129784244,0.013768558122449261,13
3.9158745288848875,0.27581318589605347,0.0028729915618896486,0.0001830486741000906,1.0,balanced,l2,saga,"{'C': 1.0, 'class_weight': 'balanced', 'penalty': 'l2', 'solver': 'saga'}",0.6199460916442049,0.5887445887445888,0.6244604316546762,0.618978102189781,0.6248216833095578,0.6153901795085617,0.013526564749835978,14
0.06163334846496582,0.003685008532372517,0.0028029441833496093,0.000511852642294558,10,,l1,liblinear,"{'C': 10, 'class_weight': None, 'penalty': 'l1', 'solver': 'liblinear'}",0.5205479452054794,0.5239179954441914,0.5454545454545454,0.5482456140350878,0.46411483253588515,0.5204561865350378,0.03027709015240398,33
13.116653680801392,2.1479099132721537,0.002876758575439453,0.00018821747814224774,10,,l1,saga,"{'C': 10, 'class_weight': None, 'penalty': 'l1', 'solver': 'saga'}",0.5205479452054794,0.5251141552511416,0.5454545454545454,0.5482456140350878,0.46411483253588515,0.5206954184964279,0.030308207906321164,29
0.04966583251953125,0.005460278021570184,0.0030030727386474608,0.000545899443747298,10,,l2,liblinear,"{'C': 10, 'class_weight': None, 'penalty': 'l2', 'solver': 'liblinear'}",0.5205479452054794,0.5251141552511416,0.5454545454545454,0.5482456140350878,0.46411483253588515,0.5206954184964279,0.030308207906321164,29
9.672515821456908,1.5733599118119181,0.0028917789459228516,0.0005111470368802289,10,,l2,saga,"{'C': 10, 'class_weight': None, 'penalty': 'l2', 'solver': 'saga'}",0.5205479452054794,0.5251141552511416,0.5454545454545454,0.5494505494505495,0.46411483253588515,0.5209364055795203,0.03053028411450881,28
0.05498251914978027,0.006414018233706396,0.0032086849212646486,0.0005147690544648966,10,balanced,l1,liblinear,"{'C': 10, 'class_weight': 'balanced', 'penalty': 'l1', 'solver': 'liblinear'}",0.6162162162162163,0.5919540229885057,0.6266094420600858,0.6180758017492711,0.6210826210826211,0.61478762081934,0.011946620394898941,15
12.17674560546875,1.6507622663277024,0.0031819820404052736,0.00041144610329270256,10,balanced,l1,saga,"{'C': 10, 'class_weight': 'balanced', 'penalty': 'l1', 'solver': 'saga'}",0.6162162162162163,0.5911047345767575,0.6266094420600858,0.6180758017492711,0.6210826210826211,0.6146177631369903,0.012271677530123055,17
0.06517281532287597,0.00497795595381377,0.002830696105957031,0.0008688700207951022,10,balanced,l2,liblinear,"{'C': 10, 'class_weight': 'balanced', 'penalty': 'l2', 'solver': 'liblinear'}",0.6162162162162163,0.5902578796561605,0.6266094420600858,0.6180758017492711,0.6210826210826211,0.6144483921528711,0.0125965735459339,18
8.560320568084716,1.1713934450135608,0.002777576446533203,0.000390592448919764,10,balanced,l2,saga,"{'C': 10, 'class_weight': 'balanced', 'penalty': 'l2', 'solver': 'saga'}",0.6162162162162163,0.5919540229885057,0.6266094420600858,0.6180758017492711,0.6210826210826211,0.61478762081934,0.011946620394898941,15
0.06666436195373535,0.0026123931398872205,0.0031294822692871094,0.000485432054154484,100,,l1,liblinear,"{'C': 100, 'class_weight': None, 'penalty': 'l1', 'solver': 'liblinear'}",0.5205479452054794,0.5205479452054794,0.54421768707483,0.5482456140350878,0.4677804295942721,0.5202679242230297,0.02867555120231273,34
13.730527591705322,1.81022575129474,0.002891254425048828,0.001016726423066759,100,,l1,saga,"{'C': 100, 'class_weight': None, 'penalty': 'l1', 'solver': 'saga'}",0.5205479452054794,0.5251141552511416,0.54421768707483,0.5482456140350878,0.4677804295942721,0.5211811662321622,0.02874255963679399,26
0.07407951354980469,0.010059749025929389,0.0027068138122558595,0.00024429258817656,100,,l2,liblinear,"{'C': 100, 'class_weight': None, 'penalty': 'l2', 'solver': 'liblinear'}",0.5205479452054794,0.5205479452054794,0.54421768707483,0.5482456140350878,0.4677804295942721,0.5202679242230297,0.02867555120231273,34
10.794805192947388,1.499815073374831,0.0026798248291015625,0.00039374546465209824,100,,l2,saga,"{'C': 100, 'class_weight': None, 'penalty': 'l2', 'solver': 'saga'}",0.5205479452054794,0.5251141552511416,0.54421768707483,0.5482456140350878,0.4677804295942721,0.5211811662321622,0.02874255963679399,26
0.06008620262145996,0.007884507070251047,0.0026045322418212892,0.0007336070237375012,100,balanced,l1,liblinear,"{'C': 100, 'class_weight': 'balanced', 'penalty': 'l1', 'solver': 'liblinear'}",0.6153846153846154,0.5902578796561605,0.6248216833095578,0.618978102189781,0.6210826210826211,0.6141049803245472,0.012309380051864629,21
13.397635507583619,1.4971908295112981,0.0025695323944091796,0.00047680756000210663,100,balanced,l1,saga,"{'C': 100, 'class_weight': 'balanced', 'penalty': 'l1', 'solver': 'saga'}",0.6153846153846154,0.5911047345767575,0.6257142857142857,0.6180758017492711,0.6210826210826211,0.6142724117015101,0.012080889611147907,19
0.10105819702148437,0.00722954300959401,0.0033005714416503907,0.0005983622310497797,100,balanced,l2,liblinear,"{'C': 100, 'class_weight': 'balanced', 'penalty': 'l2', 'solver': 'liblinear'}",0.6153846153846154,0.5902578796561605,0.6248216833095578,0.618978102189781,0.6210826210826211,0.6141049803245472,0.012309380051864629,21
10.453600215911866,1.1147431408075716,0.0029706954956054688,0.000618570008020549,100,balanced,l2,saga,"{'C': 100, 'class_weight': 'balanced', 'penalty': 'l2', 'solver': 'saga'}",0.6153846153846154,0.5911047345767575,0.6257142857142857,0.6180758017492711,0.6210826210826211,0.6142724117015101,0.012080889611147907,19
